ID_SOCIEDAD,ID_SEGMENTO,SEGMENTO2,ID_LINEA_PRODUCTO_AGREG,ID_AGRUP_PRODUCTO,ID_AGRUP_PROD,ID_AGRUP_CANAL,ID_ZONA,Año,ID_MES,Fecha_Mes,Altas M,Altas_Mes_C+T,Altas_Mes_Tra,Bajas M,Bajas_Mes_C+T,Bajas_Mes_Tra,Neto M,Cartera_Acu
SOC02,SEG02,LP03,3,4,PROD07,7,ZONA03,2022,202202,28/2/22 00:00,1,1,0,0,0,0,1,1
SOC01,SEG01,LP03,3,5,PROD01,7,ZONA03,2022,202202,28/2/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,5,PROD07,7,ZONA03,2022,202202,28/2/22 00:00,68,68,0,-32,-32,0,36,36
SOC01,SEG01,LP03,3,3,PROD01,7,ZONA01,2022,202203,31/3/22 00:00,28,28,0,-22,-22,0,6,6
SOC02,SEG01,LP03,3,3,PROD07,7,ZONA01,2022,202203,31/3/22 00:00,483,483,0,-203,-203,0,280,280
SOC02,SEG02,LP03,3,3,PROD07,7,ZONA01,2022,202203,31/3/22 00:00,3,3,0,0,0,0,3,3
SOC01,SEG01,LP03,3,4,PROD01,7,ZONA01,2022,202203,31/3/22 00:00,1,1,0,-5,-5,0,-4,-4
SOC02,SEG01,LP03,3,4,PROD07,7,ZONA01,2022,202203,31/3/22 00:00,3511,3511,0,-745,-745,0,2766,2766
SOC02,SEG02,LP03,3,4,PROD07,7,ZONA01,2022,202203,31/3/22 00:00,0,0,0,-2,-2,0,-2,-2
SOC01,SEG01,LP03,3,5,PROD01,7,ZONA01,2022,202203,31/3/22 00:00,1,1,0,0,0,0,1,1
SOC02,SEG01,LP03,3,5,PROD07,7,ZONA01,2022,202203,31/3/22 00:00,402,402,0,-151,-151,0,251,251
SOC01,SEG01,LP03,3,3,PROD01,7,ZONA02,2022,202203,31/3/22 00:00,18,18,0,-7,-7,0,11,11
SOC02,SEG01,LP03,3,3,PROD07,7,ZONA02,2022,202203,31/3/22 00:00,252,252,0,-117,-117,0,135,135
SOC02,SEG02,LP03,3,3,PROD07,7,ZONA02,2022,202203,31/3/22 00:00,1,1,0,-1,-1,0,0,0
SOC01,SEG01,LP03,3,4,PROD01,7,ZONA02,2022,202203,31/3/22 00:00,0,0,0,-1,-1,0,-1,-1
SOC02,SEG01,LP03,3,4,PROD07,7,ZONA02,2022,202203,31/3/22 00:00,689,689,0,-197,-197,0,492,492
SOC02,SEG02,LP03,3,4,PROD07,7,ZONA02,2022,202203,31/3/22 00:00,0,0,0,0,0,0,0,0
SOC01,SEG01,LP03,3,5,PROD01,7,ZONA02,2022,202203,31/3/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,5,PROD07,7,ZONA02,2022,202203,31/3/22 00:00,80,80,0,-46,-46,0,34,34
SOC01,SEG01,LP03,3,3,PROD01,7,ZONA03,2022,202203,31/3/22 00:00,17,17,0,-4,-4,0,13,13
SOC02,SEG01,LP03,3,3,PROD07,7,ZONA03,2022,202203,31/3/22 00:00,270,270,0,-90,-90,0,180,180
SOC02,SEG02,LP03,3,3,PROD07,7,ZONA03,2022,202203,31/3/22 00:00,0,0,0,0,0,0,0,0
SOC01,SEG01,LP03,3,4,PROD01,7,ZONA03,2022,202203,31/3/22 00:00,4,4,0,-4,-4,0,0,0
SOC02,SEG01,LP03,3,4,PROD07,7,ZONA03,2022,202203,31/3/22 00:00,1891,1891,0,-351,-351,0,1540,1540
SOC02,SEG02,LP03,3,4,PROD07,7,ZONA03,2022,202203,31/3/22 00:00,1,1,0,0,0,0,1,1
SOC01,SEG01,LP03,3,5,PROD01,7,ZONA03,2022,202203,31/3/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,5,PROD07,7,ZONA03,2022,202203,31/3/22 00:00,171,171,0,-69,-69,0,102,102
SOC01,SEG01,LP03,3,3,PROD01,7,ZONA01,2022,202204,30/4/22 00:00,16,16,0,-9,-9,0,7,7
SOC02,SEG01,LP03,3,3,PROD07,7,ZONA01,2022,202204,30/4/22 00:00,359,359,0,-136,-136,0,223,223
SOC02,SEG02,LP03,3,3,PROD07,7,ZONA01,2022,202204,30/4/22 00:00,1,1,0,0,0,0,1,1
SOC01,SEG01,LP03,3,4,PROD01,7,ZONA01,2022,202204,30/4/22 00:00,2,2,0,-2,-2,0,0,0
SOC02,SEG01,LP03,3,4,PROD07,7,ZONA01,2022,202204,30/4/22 00:00,1739,1739,0,-520,-520,0,1219,1219
SOC02,SEG02,LP03,3,4,PROD07,7,ZONA01,2022,202204,30/4/22 00:00,7,7,0,-1,-1,0,6,6
SOC01,SEG01,LP03,3,5,PROD01,7,ZONA01,2022,202204,30/4/22 00:00,0,0,0,-1,-1,0,-1,-1
SOC02,SEG01,LP03,3,5,PROD07,7,ZONA01,2022,202204,30/4/22 00:00,209,209,0,-103,-103,0,106,106
SOC01,SEG01,LP03,3,3,PROD01,7,ZONA02,2022,202204,30/4/22 00:00,7,7,0,-5,-5,0,2,2
SOC02,SEG01,LP03,3,3,PROD07,7,ZONA02,2022,202204,30/4/22 00:00,203,203,0,-65,-65,0,138,138
SOC02,SEG02,LP03,3,3,PROD07,7,ZONA02,2022,202204,30/4/22 00:00,3,3,0,-2,-2,0,1,1
SOC01,SEG01,LP03,3,4,PROD01,7,ZONA02,2022,202204,30/4/22 00:00,0,0,0,-1,-1,0,-1,-1
SOC02,SEG01,LP03,3,4,PROD07,7,ZONA02,2022,202204,30/4/22 00:00,427,427,0,-124,-124,0,303,303
SOC02,SEG02,LP03,3,4,PROD07,7,ZONA02,2022,202204,30/4/22 00:00,1,1,0,0,0,0,1,1
SOC01,SEG01,LP03,3,5,PROD01,7,ZONA02,2022,202204,30/4/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,5,PROD07,7,ZONA02,2022,202204,30/4/22 00:00,56,56,0,-26,-26,0,30,30
SOC01,SEG01,LP03,3,3,PROD01,7,ZONA03,2022,202204,30/4/22 00:00,5,5,0,-2,-2,0,3,3
SOC02,SEG01,LP03,3,3,PROD07,7,ZONA03,2022,202204,30/4/22 00:00,176,176,0,-77,-77,0,99,99
SOC02,SEG02,LP03,3,3,PROD07,7,ZONA03,2022,202204,30/4/22 00:00,1,1,0,0,0,0,1,1
SOC01,SEG01,LP03,3,4,PROD01,7,ZONA03,2022,202204,30/4/22 00:00,3,3,0,-2,-2,0,1,1
SOC02,SEG01,LP03,3,4,PROD07,7,ZONA03,2022,202204,30/4/22 00:00,804,804,0,-250,-250,0,554,554
SOC02,SEG02,LP03,3,4,PROD07,7,ZONA03,2022,202204,30/4/22 00:00,1,1,0,0,0,0,1,1
SOC01,SEG01,LP03,3,5,PROD01,7,ZONA03,2022,202204,30/4/22 00:00,1,1,0,0,0,0,1,1
SOC02,SEG01,LP03,3,5,PROD07,7,ZONA03,2022,202204,30/4/22 00:00,87,87,0,-49,-49,0,38,38
SOC01,SEG01,LP03,3,3,PROD01,7,ZONA01,2022,202205,31/5/22 00:00,10,10,0,-7,-7,0,3,3
SOC02,SEG01,LP03,3,3,PROD07,7,ZONA01,2022,202205,31/5/22 00:00,258,258,0,-155,-155,0,103,103
SOC02,SEG02,LP03,3,3,PROD07,7,ZONA01,2022,202205,31/5/22 00:00,2,2,0,-1,-1,0,1,1
SOC01,SEG01,LP03,3,4,PROD01,7,ZONA01,2022,202205,31/5/22 00:00,2,2,0,-2,-2,0,0,0
SOC02,SEG01,LP03,3,4,PROD07,7,ZONA01,2022,202205,31/5/22 00:00,1279,1279,0,-504,-504,0,775,775
SOC02,SEG02,LP03,3,4,PROD07,7,ZONA01,2022,202205,31/5/22 00:00,4,4,0,-1,-1,0,3,3
SOC01,SEG01,LP03,3,5,PROD01,7,ZONA01,2022,202205,31/5/22 00:00,0,0,0,-1,-1,0,-1,-1
SOC02,SEG01,LP03,3,5,PROD07,7,ZONA01,2022,202205,31/5/22 00:00,331,331,0,-122,-122,0,209,209
SOC01,SEG01,LP03,3,3,PROD01,7,ZONA02,2022,202205,31/5/22 00:00,11,11,0,-5,-5,0,6,6
SOC02,SEG01,LP03,3,3,PROD07,7,ZONA02,2022,202205,31/5/22 00:00,157,157,0,-77,-77,0,80,80
SOC02,SEG02,LP03,3,3,PROD07,7,ZONA02,2022,202205,31/5/22 00:00,0,0,0,-3,-3,0,-3,-3
SOC01,SEG01,LP03,3,4,PROD01,7,ZONA02,2022,202205,31/5/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,4,PROD07,7,ZONA02,2022,202205,31/5/22 00:00,334,334,0,-141,-141,0,193,193
SOC02,SEG02,LP03,3,4,PROD07,7,ZONA02,2022,202205,31/5/22 00:00,3,3,0,0,0,0,3,3
SOC01,SEG01,LP03,3,5,PROD01,7,ZONA02,2022,202205,31/5/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,5,PROD07,7,ZONA02,2022,202205,31/5/22 00:00,95,95,0,-36,-36,0,59,59
SOC01,SEG01,LP03,3,3,PROD01,7,ZONA03,2022,202205,31/5/22 00:00,3,3,0,0,0,0,3,3
SOC02,SEG01,LP03,3,3,PROD07,7,ZONA03,2022,202205,31/5/22 00:00,129,129,0,-74,-74,0,55,55
SOC02,SEG02,LP03,3,3,PROD07,7,ZONA03,2022,202205,31/5/22 00:00,0,0,0,-1,-1,0,-1,-1
SOC01,SEG01,LP03,3,4,PROD01,7,ZONA03,2022,202205,31/5/22 00:00,1,1,0,0,0,0,1,1
SOC02,SEG01,LP03,3,4,PROD07,7,ZONA03,2022,202205,31/5/22 00:00,528,528,0,-266,-266,0,262,262
SOC02,SEG02,LP03,3,4,PROD07,7,ZONA03,2022,202205,31/5/22 00:00,0,0,0,-1,-1,0,-1,-1
SOC01,SEG01,LP03,3,5,PROD01,7,ZONA03,2022,202205,31/5/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,5,PROD07,7,ZONA03,2022,202205,31/5/22 00:00,135,135,0,-62,-62,0,73,73
SOC01,SEG01,LP03,3,3,PROD01,7,ZONA01,2022,202206,30/6/22 00:00,2,2,0,-13,-13,0,-11,-11
SOC02,SEG01,LP03,3,3,PROD07,7,ZONA01,2022,202206,30/6/22 00:00,327,327,0,-189,-189,0,138,138
SOC02,SEG02,LP03,3,3,PROD07,7,ZONA01,2022,202206,30/6/22 00:00,5,5,0,-1,-1,0,4,4
SOC01,SEG01,LP03,3,4,PROD01,7,ZONA01,2022,202206,30/6/22 00:00,0,0,0,-2,-2,0,-2,-2
SOC02,SEG01,LP03,3,4,PROD07,7,ZONA01,2022,202206,30/6/22 00:00,959,959,0,-600,-600,0,359,359
SOC02,SEG02,LP03,3,4,PROD07,7,ZONA01,2022,202206,30/6/22 00:00,16,16,0,-4,-4,0,12,12
SOC01,SEG01,LP03,3,5,PROD01,7,ZONA01,2022,202206,30/6/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,5,PROD07,7,ZONA01,2022,202206,30/6/22 00:00,230,230,0,-141,-141,0,89,89
SOC01,SEG01,LP03,3,3,PROD01,7,ZONA02,2022,202206,30/6/22 00:00,0,0,0,-3,-3,0,-3,-3
SOC02,SEG01,LP03,3,3,PROD07,7,ZONA02,2022,202206,30/6/22 00:00,208,208,0,-99,-99,0,109,109
SOC02,SEG02,LP03,3,3,PROD07,7,ZONA02,2022,202206,30/6/22 00:00,1,1,0,-1,-1,0,0,0
SOC01,SEG01,LP03,3,4,PROD01,7,ZONA02,2022,202206,30/6/22 00:00,0,0,0,-1,-1,0,-1,-1
SOC02,SEG01,LP03,3,4,PROD07,7,ZONA02,2022,202206,30/6/22 00:00,323,323,0,-148,-148,0,175,175
SOC02,SEG02,LP03,3,4,PROD07,7,ZONA02,2022,202206,30/6/22 00:00,8,8,0,-2,-2,0,6,6
SOC01,SEG01,LP03,3,5,PROD01,7,ZONA02,2022,202206,30/6/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,5,PROD07,7,ZONA02,2022,202206,30/6/22 00:00,74,74,0,-34,-34,0,40,40
SOC01,SEG01,LP03,3,3,PROD01,7,ZONA03,2022,202206,30/6/22 00:00,0,0,0,-4,-4,0,-4,-4
SOC02,SEG01,LP03,3,3,PROD07,7,ZONA03,2022,202206,30/6/22 00:00,139,139,0,-84,-84,0,55,55
SOC02,SEG02,LP03,3,3,PROD07,7,ZONA03,2022,202206,30/6/22 00:00,1,1,0,0,0,0,1,1
SOC01,SEG01,LP03,3,4,PROD01,7,ZONA03,2022,202206,30/6/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,4,PROD07,7,ZONA03,2022,202206,30/6/22 00:00,402,402,0,-261,-261,0,141,141
SOC02,SEG02,LP03,3,4,PROD07,7,ZONA03,2022,202206,30/6/22 00:00,4,4,0,-2,-2,0,2,2
SOC01,SEG01,LP03,3,5,PROD01,7,ZONA03,2022,202206,30/6/22 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,5,PROD07,7,ZONA03,2022,202206,30/6/22 00:00,80,80,0,-53,-53,0,27,27
SOC02,SEG01,LP03,3,3,PROD07,8,ZONA01,2019,201912,31/12/19 00:00,36,36,0,-39,-39,0,-3,3648
SOC02,SEG02,LP03,3,3,PROD07,8,ZONA01,2019,201912,31/12/19 00:00,0,0,0,0,0,0,0,1
SOC02,SEG01,LP03,3,4,PROD07,8,ZONA01,2019,201912,31/12/19 00:00,21,21,0,-32,-32,0,-11,4688
SOC02,SEG02,LP03,3,4,PROD07,8,ZONA01,2019,201912,31/12/19 00:00,0,0,0,0,0,0,0,2
SOC02,SEG01,LP03,3,5,PROD07,8,ZONA01,2019,201912,31/12/19 00:00,0,0,0,-1,-1,0,-1,54
SOC02,SEG01,LP03,3,3,PROD07,8,ZONA02,2019,201912,31/12/19 00:00,56,56,0,-68,-68,0,-12,4991
SOC02,SEG02,LP03,3,3,PROD07,8,ZONA02,2019,201912,31/12/19 00:00,0,0,0,0,0,0,0,1
SOC02,SEG01,LP03,3,4,PROD07,8,ZONA02,2019,201912,31/12/19 00:00,3,3,0,-41,-41,0,-38,6088
SOC02,SEG02,LP03,3,4,PROD07,8,ZONA02,2019,201912,31/12/19 00:00,0,0,0,0,0,0,0,6
SOC02,SEG01,LP03,3,5,PROD07,8,ZONA02,2019,201912,31/12/19 00:00,0,0,0,-2,-2,0,-2,198
SOC02,SEG01,LP03,3,3,PROD07,8,ZONA03,2019,201912,31/12/19 00:00,22,22,0,-25,-25,0,-3,1439
SOC02,SEG01,LP03,3,4,PROD07,8,ZONA03,2019,201912,31/12/19 00:00,1,1,0,-5,-5,0,-4,632
SOC02,SEG02,LP03,3,4,PROD07,8,ZONA03,2019,201912,31/12/19 00:00,0,0,0,0,0,0,0,3
SOC02,SEG01,LP03,3,5,PROD07,8,ZONA03,2019,201912,31/12/19 00:00,0,0,0,0,0,0,0,1
SOC02,SEG01,LP03,3,3,PROD07,8,ZONA01,2020,202001,31/1/20 00:00,35,35,0,-51,-51,0,-16,-16
SOC02,SEG02,LP03,3,3,PROD07,8,ZONA01,2020,202001,31/1/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,4,PROD07,8,ZONA01,2020,202001,31/1/20 00:00,64,64,0,-43,-43,0,21,21
SOC02,SEG02,LP03,3,4,PROD07,8,ZONA01,2020,202001,31/1/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,5,PROD07,8,ZONA01,2020,202001,31/1/20 00:00,0,0,0,-1,-1,0,-1,-1
SOC02,SEG01,LP03,3,3,PROD07,8,ZONA02,2020,202001,31/1/20 00:00,74,74,0,-72,-72,0,2,2
SOC02,SEG02,LP03,3,3,PROD07,8,ZONA02,2020,202001,31/1/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,4,PROD07,8,ZONA02,2020,202001,31/1/20 00:00,5,5,0,-40,-40,0,-35,-35
SOC02,SEG02,LP03,3,4,PROD07,8,ZONA02,2020,202001,31/1/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,5,PROD07,8,ZONA02,2020,202001,31/1/20 00:00,0,0,0,-3,-3,0,-3,-3
SOC02,SEG01,LP03,3,3,PROD07,8,ZONA03,2020,202001,31/1/20 00:00,24,24,0,-23,-23,0,1,1
SOC02,SEG01,LP03,3,4,PROD07,8,ZONA03,2020,202001,31/1/20 00:00,2,2,0,-14,-14,0,-12,-12
SOC02,SEG02,LP03,3,4,PROD07,8,ZONA03,2020,202001,31/1/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,5,PROD07,8,ZONA03,2020,202001,31/1/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,3,PROD07,8,ZONA01,2020,202002,29/2/20 00:00,67,67,0,-40,-40,0,27,27
SOC02,SEG02,LP03,3,3,PROD07,8,ZONA01,2020,202002,29/2/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,4,PROD07,8,ZONA01,2020,202002,29/2/20 00:00,21,21,0,-44,-44,0,-23,-23
SOC02,SEG02,LP03,3,4,PROD07,8,ZONA01,2020,202002,29/2/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,5,PROD07,8,ZONA01,2020,202002,29/2/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,3,PROD07,8,ZONA02,2020,202002,29/2/20 00:00,86,86,0,-56,-56,0,30,30
SOC02,SEG02,LP03,3,3,PROD07,8,ZONA02,2020,202002,29/2/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,4,PROD07,8,ZONA02,2020,202002,29/2/20 00:00,7,7,0,-38,-38,0,-31,-31
SOC02,SEG02,LP03,3,4,PROD07,8,ZONA02,2020,202002,29/2/20 00:00,0,0,0,-2,-2,0,-2,-2
SOC02,SEG01,LP03,3,5,PROD07,8,ZONA02,2020,202002,29/2/20 00:00,0,0,0,-2,-2,0,-2,-2
SOC02,SEG01,LP03,3,3,PROD07,8,ZONA03,2020,202002,29/2/20 00:00,23,23,0,-18,-18,0,5,5
SOC02,SEG01,LP03,3,4,PROD07,8,ZONA03,2020,202002,29/2/20 00:00,2,2,0,-7,-7,0,-5,-5
SOC02,SEG02,LP03,3,4,PROD07,8,ZONA03,2020,202002,29/2/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,5,PROD07,8,ZONA03,2020,202002,29/2/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,3,PROD07,8,ZONA01,2020,202003,31/3/20 00:00,38,38,0,-24,-24,0,14,14
SOC02,SEG02,LP03,3,3,PROD07,8,ZONA01,2020,202003,31/3/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,4,PROD07,8,ZONA01,2020,202003,31/3/20 00:00,67,67,0,-33,-33,0,34,34
SOC02,SEG02,LP03,3,4,PROD07,8,ZONA01,2020,202003,31/3/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,5,PROD07,8,ZONA01,2020,202003,31/3/20 00:00,0,0,0,-1,-1,0,-1,-1
SOC02,SEG01,LP03,3,3,PROD07,8,ZONA02,2020,202003,31/3/20 00:00,63,63,0,-42,-42,0,21,21
SOC02,SEG02,LP03,3,3,PROD07,8,ZONA02,2020,202003,31/3/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,4,PROD07,8,ZONA02,2020,202003,31/3/20 00:00,24,24,0,-49,-49,0,-25,-25
SOC02,SEG02,LP03,3,4,PROD07,8,ZONA02,2020,202003,31/3/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,5,PROD07,8,ZONA02,2020,202003,31/3/20 00:00,0,0,0,-3,-3,0,-3,-3
SOC02,SEG01,LP03,3,3,PROD07,8,ZONA03,2020,202003,31/3/20 00:00,16,16,0,-10,-10,0,6,6
SOC02,SEG01,LP03,3,4,PROD07,8,ZONA03,2020,202003,31/3/20 00:00,3,3,0,-5,-5,0,-2,-2
SOC02,SEG02,LP03,3,4,PROD07,8,ZONA03,2020,202003,31/3/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,5,PROD07,8,ZONA03,2020,202003,31/3/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,3,PROD07,8,ZONA01,2020,202004,30/4/20 00:00,31,31,0,-22,-22,0,9,9
SOC02,SEG02,LP03,3,3,PROD07,8,ZONA01,2020,202004,30/4/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,4,PROD07,8,ZONA01,2020,202004,30/4/20 00:00,3,3,0,-36,-36,0,-33,-33
SOC02,SEG02,LP03,3,4,PROD07,8,ZONA01,2020,202004,30/4/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,5,PROD07,8,ZONA01,2020,202004,30/4/20 00:00,0,0,0,-1,-1,0,-1,-1
SOC02,SEG01,LP03,3,3,PROD07,8,ZONA02,2020,202004,30/4/20 00:00,79,79,0,-48,-48,0,31,31
SOC02,SEG02,LP03,3,3,PROD07,8,ZONA02,2020,202004,30/4/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,4,PROD07,8,ZONA02,2020,202004,30/4/20 00:00,4,4,0,-39,-39,0,-35,-35
SOC02,SEG02,LP03,3,4,PROD07,8,ZONA02,2020,202004,30/4/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,5,PROD07,8,ZONA02,2020,202004,30/4/20 00:00,0,0,0,-4,-4,0,-4,-4
SOC02,SEG01,LP03,3,3,PROD07,8,ZONA03,2020,202004,30/4/20 00:00,16,16,0,-19,-19,0,-3,-3
SOC02,SEG01,LP03,3,4,PROD07,8,ZONA03,2020,202004,30/4/20 00:00,3,3,0,-1,-1,0,2,2
SOC02,SEG02,LP03,3,4,PROD07,8,ZONA03,2020,202004,30/4/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,5,PROD07,8,ZONA03,2020,202004,30/4/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,3,PROD07,8,ZONA01,2020,202005,31/5/20 00:00,14,14,0,-21,-21,0,-7,-7
SOC02,SEG02,LP03,3,3,PROD07,8,ZONA01,2020,202005,31/5/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,4,PROD07,8,ZONA01,2020,202005,31/5/20 00:00,23,23,0,-33,-33,0,-10,-10
SOC02,SEG02,LP03,3,4,PROD07,8,ZONA01,2020,202005,31/5/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,5,PROD07,8,ZONA01,2020,202005,31/5/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,3,PROD07,8,ZONA02,2020,202005,31/5/20 00:00,49,49,0,-36,-36,0,13,13
SOC02,SEG02,LP03,3,3,PROD07,8,ZONA02,2020,202005,31/5/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,4,PROD07,8,ZONA02,2020,202005,31/5/20 00:00,11,11,0,-31,-31,0,-20,-20
SOC02,SEG02,LP03,3,4,PROD07,8,ZONA02,2020,202005,31/5/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,5,PROD07,8,ZONA02,2020,202005,31/5/20 00:00,0,0,0,-2,-2,0,-2,-2
SOC02,SEG01,LP03,3,3,PROD07,8,ZONA03,2020,202005,31/5/20 00:00,9,9,0,-11,-11,0,-2,-2
SOC02,SEG01,LP03,3,4,PROD07,8,ZONA03,2020,202005,31/5/20 00:00,1,1,0,-5,-5,0,-4,-4
SOC02,SEG02,LP03,3,4,PROD07,8,ZONA03,2020,202005,31/5/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,5,PROD07,8,ZONA03,2020,202005,31/5/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,3,PROD07,8,ZONA01,2020,202006,30/6/20 00:00,25,25,0,-21,-21,0,4,4
SOC02,SEG02,LP03,3,3,PROD07,8,ZONA01,2020,202006,30/6/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,4,PROD07,8,ZONA01,2020,202006,30/6/20 00:00,84,84,0,-39,-39,0,45,45
SOC02,SEG02,LP03,3,4,PROD07,8,ZONA01,2020,202006,30/6/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,5,PROD07,8,ZONA01,2020,202006,30/6/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,3,PROD07,8,ZONA02,2020,202006,30/6/20 00:00,49,49,0,-30,-30,0,19,19
SOC02,SEG02,LP03,3,3,PROD07,8,ZONA02,2020,202006,30/6/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,4,PROD07,8,ZONA02,2020,202006,30/6/20 00:00,24,24,0,-42,-42,0,-18,-18
SOC02,SEG02,LP03,3,4,PROD07,8,ZONA02,2020,202006,30/6/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,5,PROD07,8,ZONA02,2020,202006,30/6/20 00:00,0,0,0,-3,-3,0,-3,-3
SOC02,SEG01,LP03,3,3,PROD07,8,ZONA03,2020,202006,30/6/20 00:00,19,19,0,-13,-13,0,6,6
SOC02,SEG01,LP03,3,4,PROD07,8,ZONA03,2020,202006,30/6/20 00:00,4,4,0,-4,-4,0,0,0
SOC02,SEG02,LP03,3,4,PROD07,8,ZONA03,2020,202006,30/6/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,5,PROD07,8,ZONA03,2020,202006,30/6/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,3,PROD07,8,ZONA01,2020,202007,31/7/20 00:00,35,35,0,-41,-41,0,-6,-6
SOC02,SEG02,LP03,3,3,PROD07,8,ZONA01,2020,202007,31/7/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,4,PROD07,8,ZONA01,2020,202007,31/7/20 00:00,109,109,0,-49,-49,0,60,60
SOC02,SEG02,LP03,3,4,PROD07,8,ZONA01,2020,202007,31/7/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,5,PROD07,8,ZONA01,2020,202007,31/7/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,3,PROD07,8,ZONA02,2020,202007,31/7/20 00:00,54,54,0,-49,-49,0,5,5
SOC02,SEG02,LP03,3,3,PROD07,8,ZONA02,2020,202007,31/7/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,4,PROD07,8,ZONA02,2020,202007,31/7/20 00:00,39,39,0,-57,-57,0,-18,-18
SOC02,SEG02,LP03,3,4,PROD07,8,ZONA02,2020,202007,31/7/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,5,PROD07,8,ZONA02,2020,202007,31/7/20 00:00,0,0,0,-2,-2,0,-2,-2
SOC02,SEG01,LP03,3,3,PROD07,8,ZONA03,2020,202007,31/7/20 00:00,12,12,0,-7,-7,0,5,5
SOC02,SEG01,LP03,3,4,PROD07,8,ZONA03,2020,202007,31/7/20 00:00,6,6,0,-9,-9,0,-3,-3
SOC02,SEG02,LP03,3,4,PROD07,8,ZONA03,2020,202007,31/7/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,5,PROD07,8,ZONA03,2020,202007,31/7/20 00:00,0,0,0,0,0,0,0,0
SOC02,SEG01,LP03,3,3,PROD07,8,ZONA01,2020,202008,31/8/20 00:00,18,18,0,-27,-27,0,-9,-9
